rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
49,spotify:track:2nWlJ8gwkn5KPADD07zcmw,"Rawayana, Akapellah",Veneka,St. Indie,79521,1,14,VEN,2025-01-23,2nWlJ8gwkn5KPADD07zcmw
50,spotify:track:5L7Cj7HFf7YcCb9GU1ySDt,"Alleh, Yorghaki","tranqui, te puedes enamorar",CONMUER LLC,77994,50,4,VEN,2025-01-23,5L7Cj7HFf7YcCb9GU1ySDt
1,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,509904,1,2,VEN,2025-01-16,3sK8wGT43QFpWrvNQsrQya
2,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,486746,1,2,VEN,2025-01-16,5TFD2bmFKGhoCRbX61nXY5
3,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,484607,3,2,VEN,2025-01-16,7d6yK8v8J484SWH5prIQiE
4,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,430959,4,2,VEN,2025-01-16,2lTm559tuIvatlT1u0JYG2
5,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,427098,4,2,VEN,2025-01-16,59D4DOkspUbWyMmbAPQkxZ
6,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,346430,6,2,VEN,2025-01-16,6J5kc12BW5HuP3d7C3vvx8
7,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,341244,1,9,VEN,2025-01-16,4DnrAI8WyUY6gkOwl8GlPN
8,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,329915,8,2,VEN,2025-01-16,5WEF0icHWmAZBBMglBd599
9,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,304175,8,2,VEN,2025-01-16,1Q9Efnm5csdCMFynISxL2x
10,spotify:track:7ricDBUakN3N0YkkKE8Obu,"Beéle, Ovy On The Drums",Mi Refe,5020 Records,284579,2,6,VEN,2025-01-16,7ricDBUakN3N0YkkKE8Obu
11,spotify:track:4MUrUT38U98olfnyzMBCzm,Bad Bunny,KLOuFRENS,Rimas Entertainment LLC.,278898,11,2,VEN,2025-01-16,4MUrUT38U98olfnyzMBCzm
12,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,273058,5,6,VEN,2025-01-16,0iKo4pNNjHHdKUcFARlfCa
13,spotify:track:4zbEItKoaRId1vRZkoO0Uh,"Danny Ocean, Kapo",Imagínate,Atlantic Records,242017,7,10,VEN,2025-01-16,4zbEItKoaRId1vRZkoO0Uh
14,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,240290,1,9,VEN,2025-01-16,0l0vcZMU7AOeQmUIREoI2U
15,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,219923,13,2,VEN,2025-01-16,4c2Pc0NrfkesPR0jff6q3F
16,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,215776,1,9,VEN,2025-01-16,1YYfyJ2yCvGFCxwjsIqEK9
17,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,197589,17,2,VEN,2025-01-16,7tCuCjhxzjX2XCz4JiiAsp
18,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,195698,17,2,VEN,2025-01-16,79x7xtoCLpf6l32Zz6mWo4
19,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,186650,19,2,VEN,2025-01-16,6VNXmo59yDYgcwLS17UNAW
20,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,184673,20,2,VEN,2025-01-16,3G7agPwWfcORnWCAGMDOpm
21,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,183024,1,26,VEN,2025-01-16,7tI8dRuH2Yc6RuoTjxo4dU
22,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,180541,15,3,VEN,2025-01-16,14QaXYIK3K3QPtezqxRRPN
23,spotify:track:6TT5rB0Rwneb6ZaopHQir4,"Alleh, Yorghaki",el ingeniero,CONMUER LLC,176266,14,3,VEN,2025-01-16,6TT5rB0Rwneb6ZaopHQir4
24,spotify:track:1Hg0e997pObvZ91w1FCPFk,Bad Bunny,LO QUE LE PASÓ A HAWAii,Rimas Entertainment LLC.,154706,24,2,VEN,2025-01-16,1Hg0e997pObvZ91w1FCPFk
25,spotify:track:634CTghcuEDy2FXcTsLG5m,"Alleh, Yorghaki",una noche,CONMUER LLC,145829,16,3,VEN,2025-01-16,634CTghcuEDy2FXcTsLG5m
26,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,138413,1,59,VEN,2025-01-16,7bywjHOc0wSjGGbj04XbVi
27,spotify:track:0qeIFEGRQqHoaJtLCl0U73,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),WEA Latina,129892,4,13,VEN,2025-01-16,0qeIFEGRQqHoaJtLCl0U73
28,spotify:track:3YrTrs2hJbLklaBdhr4TrH,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",ETA - RMX,UMLE - Latino,129384,14,6,VEN,2025-01-16,3YrTrs2hJbLklaBdhr4TrH
29,spotify:track:6s9PpYbExKlHuJ8JMyep21,"Yailin la Mas Viral, Puyalo Pantera",Bing Bong,"Iris Live Music, LLC",127449,11,9,VEN,2025-01-16,6s9PpYbExKlHuJ8JMyep21
