rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
22,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,116767,7,47,BOL,2024-07-04,54zcJnb3tp9c5OVKREZ1Is
23,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,116453,17,62,BOL,2024-07-04,505v13epFXodT9fVAJ6h8k
24,spotify:track:5Uptvz6j1sjDKxidAcnH2L,Cris Mj,SI NO ES CONTIGO,Sonar LLC.,115541,24,6,BOL,2024-07-04,5Uptvz6j1sjDKxidAcnH2L
25,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,114910,3,98,BOL,2024-07-04,2CeKVsFFXG4QzA415QygGb
26,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,114908,1,46,BOL,2024-07-04,4bw8mcDUSRWfQo63ZTYRnU
27,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,113767,3,73,BOL,2024-07-04,7MVIfkyzuUmQ716j8U7yGR
28,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,113603,1,38,BOL,2024-07-04,7iQXYTyuG13aoeHxGG28Nh
29,spotify:track:6vRQqxOhUFd78p5tL8jXr7,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,111349,7,38,BOL,2024-07-04,6vRQqxOhUFd78p5tL8jXr7
30,spotify:track:1kPhV0KQui1phEpjnWIqUN,"Jimin, Loco",Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,109497,30,1,BOL,2024-07-04,1kPhV0KQui1phEpjnWIqUN
31,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,109088,8,10,BOL,2024-07-04,0LZy30mVmxqUpdQmaXKXBd
32,spotify:track:3pCkC3Ahgl7MShJbafchZz,"Los Ángeles Azules, Maria Becerra",El Amor de Mi Vida,OCESA Seitrack,107303,14,46,BOL,2024-07-04,3pCkC3Ahgl7MShJbafchZz
33,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,105131,13,38,BOL,2024-07-04,6VsqdsaY4oV06NODea0L0J
