rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
11,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,5801242,1,15,BRA,2025-01-30,6s1kzj4EbhFLXbuAGJbhbn,83,192755,False,funk consciente,2024-10-18,https://i.scdn.co/image/ab67616d0000b273f412f43fad4c3ffab163287c,https://i.scdn.co/image/ab6761610000e5eb99c26e8fb91634b00764bbb9
12,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Sua Música Digital,5462949,5,13,BRA,2025-01-30,280QfKhmWGn3LbyB39aA7u,82,159480,False,forró,2024-10-26,https://i.scdn.co/image/ab67616d0000b273cadc0764596a80c6fd2c4b8c,https://i.scdn.co/image/ab6761610000e5ebe9fc5d695a78898513beacd1
13,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,5149833,13,5,BRA,2025-01-30,4eqOz5gdCYww9GB5q3q1pU,75,158827,True,funk,2024-10-14,https://i.scdn.co/image/ab67616d0000b27300359d35adf38dc522bae45e,https://i.scdn.co/image/ab6761610000e5eb1e483e3ce2ae816b9409203b
14,spotify:track:6RzcNTnS02dnqoQMdTkQwi,"Brenno & Matheus, DJ Ari SL",Descer Pra BC,New Music,4955962,1,10,BRA,2025-01-30,6RzcNTnS02dnqoQMdTkQwi,82,166451,False,agronejo,2024-11-15,https://i.scdn.co/image/ab67616d0000b2732e59972c9854a2e6f0ceec34,https://i.scdn.co/image/ab6761610000e5eb0ed2c6d8c8e8ff52e3024eb1
15,spotify:track:2KdyhL41F9solmRiyLQ3yl,Clayton & Romário,Sei Tocar Violão - Ao Vivo,WM Brazil,4934961,15,17,BRA,2025-01-30,2KdyhL41F9solmRiyLQ3yl,81,164596,False,sertanejo,2024-09-26,https://i.scdn.co/image/ab67616d0000b273b02019ab11ed7de014bebdcb,https://i.scdn.co/image/ab6761610000e5eba7b70399342344ad784ee839
16,spotify:track:4dGx53NJZJyuuLP5ownH1p,"Wesley Safadão, Natanzinho Lima",Mentira Estampada,Wesley Safadao,4872813,16,19,BRA,2025-01-30,4dGx53NJZJyuuLP5ownH1p,76,173206,False,forró,2024-09-06,https://i.scdn.co/image/ab67616d0000b273f6c7f8d863b9cb3acce76602,https://i.scdn.co/image/ab6761610000e5eb7c9401ef57265cd88f00cd93
17,spotify:track:3TnSAp3TfGMYptOqv234uK,"MC Tuto, Grelo",Do Job,Sonar Music,4804668,12,11,BRA,2025-01-30,3TnSAp3TfGMYptOqv234uK,80,193432,False,funk consciente,2024-11-11,https://i.scdn.co/image/ab67616d0000b273905f574e927e59ada3fc2c97,https://i.scdn.co/image/ab6761610000e5eb99c26e8fb91634b00764bbb9
18,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,4656412,11,5,BRA,2025-01-30,0UGGLKM970ymsBBN5TKjsD,79,172820,False,funk consciente,2024-12-16,https://i.scdn.co/image/ab67616d0000b27399ca4be43858f41a3bad9728,https://i.scdn.co/image/ab6761610000e5eb99c26e8fb91634b00764bbb9
19,spotify:track:6x6EA3N9xXgptSakS7VZUg,"GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes",FANTASMA (versão GORDÃO DO PC),Alt Music,4598088,19,5,BRA,2025-01-30,6x6EA3N9xXgptSakS7VZUg,78,171162,True,funk de bh,2024-12-11,https://i.scdn.co/image/ab67616d0000b2737a91582779dc79462e6087a3,https://i.scdn.co/image/ab6761610000e5eba07de92d0df6c159c59c33d2
20,spotify:track:69DenmsFlfhs6yPhkJg382,"Márcia Fellipe, Wesley Safadão",Farra da Marcinha - Ao Vivo,R10 Produções,4531677,20,4,BRA,2025-01-30,69DenmsFlfhs6yPhkJg382,74,185521,False,forró,2024-12-13,https://i.scdn.co/image/ab67616d0000b273abdb0b9c3913c095a771aa84,https://i.scdn.co/image/ab6761610000e5eb61428e01fb240f47dbd75c1d
