rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
17,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,192358,2,70,KOR,2025-01-30,01qFKNWq73UfEslI0GvumE,78,201812,True,k-pop,2023-10-02,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
18,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,183041,2,15,KOR,2025-01-30,4wJ5Qq0jBN4ajy7ouZIV1c,91,169917,False,k-pop,2024-12-06,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
19,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,171732,4,64,KOR,2025-01-30,2KslE17cAJNHTsI2MI0jb2,85,206019,False,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
20,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,162247,12,13,KOR,2025-01-30,1MUZitHRpmng5NevrvNx4T,69,180845,False,k-pop,2024-11-01,https://i.scdn.co/image/ab67616d0000b273b00f5df4e2cd2a44075e884a,https://i.scdn.co/image/ab6761610000e5ebb419d66ef21661311c806bfe
21,spotify:track:1jtlHteF4y7FFHKgYFld4f,IVE,REBEL HEART,Starship Entertainment,155233,18,3,KOR,2025-01-30,1jtlHteF4y7FFHKgYFld4f,62,188266,False,k-pop,2025-01-13,https://i.scdn.co/image/ab67616d0000b273772a2995d457541025b43d81,https://i.scdn.co/image/ab6761610000e5eb538dad5b42d963e338726c26
22,spotify:track:6iu311jZAJFLPgoIWgrA72,BIGBANG,BANG BANG BANG,YG Entertainment,151677,22,11,KOR,2025-01-30,6iu311jZAJFLPgoIWgrA72,58,221173,False,k-pop,2016-02-03,https://i.scdn.co/image/ab67616d0000b2738c22c6d1dba584d35206a9f6,https://i.scdn.co/image/ab6761610000e5eb597a4257d0022e2ac837fa7d
23,spotify:track:1MC8JLPV4fbvVBqvGSLoDf,Jimin,Who (Rock Remix),BIGHIT MUSIC,147667,13,28,KOR,2025-01-30,1MC8JLPV4fbvVBqvGSLoDf,71,171995,False,k-pop,2024-07-23,https://i.scdn.co/image/ab67616d0000b273f150d9f2e5e8148e5032fd7d,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
24,spotify:track:10I5rhhFoWZDIN3kEc6Dbo,Jimin,Who (Acoustic Remix),BIGHIT MUSIC,143380,12,28,KOR,2025-01-30,10I5rhhFoWZDIN3kEc6Dbo,71,184075,False,k-pop,2024-07-23,https://i.scdn.co/image/ab67616d0000b273f150d9f2e5e8148e5032fd7d,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
25,spotify:track:1ySWoGgrduSzvtJ3PUzO41,Jimin,Who (Shibuyakei Remix),BIGHIT MUSIC,141829,15,28,KOR,2025-01-30,1ySWoGgrduSzvtJ3PUzO41,71,166809,False,k-pop,2024-07-23,https://i.scdn.co/image/ab67616d0000b27382601539d4a27061ad90eacb,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
26,spotify:track:7KZNgri6Jxw88FAfATw6i9,Jimin,Who (Funky Remix),BIGHIT MUSIC,140504,17,28,KOR,2025-01-30,7KZNgri6Jxw88FAfATw6i9,70,188498,False,k-pop,2024-07-23,https://i.scdn.co/image/ab67616d0000b27382601539d4a27061ad90eacb,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
27,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,BIGHIT MUSIC,139272,7,14,KOR,2025-01-30,2SR0alFA2oWYXSoePGTj0V,72,181677,False,k-pop,2024-11-19,https://i.scdn.co/image/ab67616d0000b2730aa3d58774384527afb5df53,https://i.scdn.co/image/ab6761610000e5eb6d4ee2bb960bc4d9c0a4ce45
28,spotify:track:1Px44tw80Q4rcCl8FxDGOi,Jimin,Who (Instrumental),BIGHIT MUSIC,138530,20,28,KOR,2025-01-30,1Px44tw80Q4rcCl8FxDGOi,70,170887,False,k-pop,2024-07-23,https://i.scdn.co/image/ab67616d0000b273f150d9f2e5e8148e5032fd7d,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
29,spotify:track:4EwNWRBWdZ6bgvxRHlZ8OO,G-DRAGON,CROOKED,YG Entertainment,138512,24,14,KOR,2025-01-30,4EwNWRBWdZ6bgvxRHlZ8OO,69,224792,False,k-pop,2013-09-05,https://i.scdn.co/image/ab67616d0000b2733dbdbd0023f1e1c08cd5a6c9,https://i.scdn.co/image/ab6761610000e5eb99234fca18ba6bc8e75620ca
